13549,1
17772,0
27274,1
28192,0
55373,0
30018,1
19032,1
12934,0
19013,0
50980,0
42080,0
24022,1
8940,1
53242,0
30773,0
58880,0
5112,1
32611,1
36922,1
33367,0
40378,0
26373,0
43866,0
28977,0
12508,0
56140,0
49047,0
12773,0
59252,0
30531,1
50038,0
40664,0
35853,1
57912,0
29187,1
11665,0
828,1
42266,0
1144,0
9721,0
55875,0
57816,1
55616,0
32469,0
57509,0
26546,0
22228,0
2314,1
29859,0
11116,1
19107,1
20133,0
41124,0
49361,0
39952,0
23891,1
15298,0
47987,0
3582,0
51177,1
19952,1
10843,0
58134,0
10341,1
21708,0
16789,0
53589,0
18507,1
5795,1
54931,1
17544,1
38134,1
50377,0
24344,0
19850,1
4562,1
56288,0
17801,0
41769,0
5583,0
21132,1
1717,1
15652,0
24196,0
12201,0
23136,1
12033,0
3850,0
31999,0
31149,0
26057,1
13605,0
14559,0
19944,1
49958,1
11261,0
40711,1
11614,1
24154,1
14197,0
5981,0
31821,1
31872,0
15001,1
56575,1
35490,1
49133,1
37769,0
54894,1
11748,1
10499,1
27792,0
14353,0
50044,1
9486,0
33214,0
26240,0
11521,0
46379,0
41812,0
50206,1
2238,1
30931,1
24636,1
10815,1
12116,1
24623,1
2731,0
39859,0
42937,0
34837,1
20290,0
35088,1
6376,0
46738,1
15706,0
23260,1
23623,1
8302,0
44475,1
46800,0
20232,1
22204,1
2435,1
29149,1
51850,0
37175,0
45538,0
14123,1
39251,0
3908,1
23753,0
8572,0
7392,1
26816,1
30815,1
17589,1
39357,0
28152,1
19758,1
56370,0
37254,1
8818,0
8678,1
46154,1
8123,0
52100,1
46408,0
48876,0
50918,0
22560,1
38575,0
5512,0
41033,1
40347,0
38460,0
11969,1
8349,1
20916,1
45735,0
19557,1
12601,0
39289,0
41381,0
47470,0
33729,1
36994,1
14149,1
40305,0
31730,0
22965,1
43982,1
27486,0
17509,0
41052,1
58580,1
25406,0
18441,0
15462,0
2606,0
55448,0
42331,1
55812,0
4387,0
34895,0
34541,1
34680,1
13867,0
49178,0
57067,0
23053,0
51443,0
39628,0
15848,0
11208,0
58062,0
43038,0
1141,0
21686,0
23364,0
38446,0
13359,0
2798,0
55852,1
36358,0
12496,0
20031,0
18649,0
33496,1
53283,0
16996,0
58052,0
31949,0
13838,0
54883,0
54550,0
11134,0
52026,0
28026,1
12321,0
19828,1
25676,1
11489,1
14781,0
7174,0
52551,0
32803,1
10692,0
49017,0
2240,0
26308,0
48502,0
43272,1
5806,0
43750,0
11179,0
17857,0
4564,0
30306,1
33676,0
54444,0
16771,0
45485,1
11905,1
23479,1
21791,0
14258,0
14787,1
8874,1
6588,0
41463,0
6924,0
30151,1
25589,0
54560,0
30705,0
17579,0
14397,0
20577,1
26642,1
38375,0
39261,0
53819,1
56206,1
45247,0
26314,1
46634,1
34984,1
48483,0
6270,0
54336,0
11022,0
14018,1
29686,0
13083,0
13774,1
47721,0
23160,0
50849,1
31805,1
45258,1
32441,0
18874,0
7695,0
39851,0
23671,0
57839,0
15260,0
4619,1
48272,1
22804,0
53588,0
19592,0
4319,1
42082,0
24926,0
47140,0
20278,1
7000,0
50919,0
10799,0
49541,0
32590,1
24708,0
17157,0
20192,1
17833,1
29528,0
26084,1
40521,0
20685,1
17827,1
58194,0
2342,0
28293,0
14003,0
43304,0
32688,1
16012,0
589,0
12094,0
54532,0
24250,0
6363,0
15324,0
47747,1
52291,0
15632,0
38711,0
26688,1
862,0
4366,1
3748,0
46470,1
18383,1
7812,0
2860,0
1998,1
38643,0
23807,0
9222,0
16161,0
24115,0
4424,1
45081,1
48423,0
41093,0
33557,1
43557,0
55632,0
54407,0
7135,1
29803,1
34829,1
11639,0
31627,0
52556,0
48182,0
50891,0
50164,0
58215,0
49550,1
3729,1
14929,0
9400,1
25268,0
10970,0
38191,0
10039,0
50225,1
35857,0
14158,0
53128,1
30087,0
8746,0
6034,0
31967,0
989,1
14932,0
32828,0
39840,1
23044,1
3287,0
39858,0
16277,0
44167,1
21709,0
49519,0
33116,1
19692,0
53742,1
24476,0
44263,0
6149,0
18766,0
24461,0
59281,0
4549,0
9108,0
33580,1
39597,0
38621,1
56332,0
36790,0
20832,0
16807,1
42477,0
58689,1
34222,0
43067,0
4316,0
27039,0
7183,1
30625,0
6762,0
13049,1
10610,1
36528,0
54971,0
34910,0
31679,0
26085,1
16921,0
6105,0
29389,1
42819,0
11486,0
35953,0
54029,0
17094,0
40459,1
18941,0
25660,0
5308,0
29276,1
44859,0
49228,0
2862,1
10811,0
10410,1
11205,0
30789,1
48665,0
50149,1
9809,0
31365,0
13350,1
36225,0
22115,1
35919,0
31665,0
40276,0
2266,1
4851,0
47981,0
48512,0
50864,0
45156,0
46748,1
34127,0
12206,1
38279,0
57322,1
56034,1
25742,1
3895,0
33752,0
49862,0
6786,0
48624,1
55660,1
27758,0
39895,0
47533,0
30083,0
57548,0
28491,1
21987,0
55451,1
35232,1
32260,1
24533,0
17794,0
9169,1
15964,0
7763,0
56690,1
48626,0
9143,1
12052,0
40228,0
57065,0
34427,1
43934,1
32035,1
28727,1
51982,1
39995,0
8065,0
50086,0
1937,0
55828,1
20337,1
17737,0
18956,0
51839,1
43511,1
4007,0
18194,0
28721,1
6906,0
58306,0
13057,0
29974,1
2217,0
13255,1
59106,0
18556,0
46857,0
15087,0
35185,1
38919,0
52925,0
1072,0
52115,1
29898,1
34400,0
15668,0
47212,0
56302,0
8030,0
6091,1
27813,0
34765,0
20003,0
45628,0
4210,0
37400,0
11167,0
52837,0
45614,0
32785,0
565,1
51612,1
38936,1
57929,0
58613,1
16337,0
40329,0
53625,0
38116,0
35127,0
34998,1
52567,0
24653,0
34547,0
28484,0
40231,0
35286,0
39277,0
10544,0
46515,0
44781,0
10215,1
57061,1
45015,1
57030,0
1308,0
58146,0
34306,1
29550,0
34994,1
16198,0
56006,0
11408,0
39150,0
51257,1
25058,0
6227,1
47038,0
21144,0
58832,0
50251,0
23720,0
50564,1
3260,0
57304,1
47189,0
1923,1
48168,1
54207,1
26405,0
33783,0
48280,1
4767,1
18636,1
13658,0
8236,1
36321,0
23798,0
11309,0
48652,0
21664,0
56714,0
16355,0
29942,0
15347,0
52196,1
36372,0
39181,0
7551,0
18048,0
31722,0
23100,0
15237,0
31827,1
38733,1
32787,0
4975,1
21167,0
1277,0
56544,1
15922,0
27545,1
24899,0
54653,1
37633,0
12062,1
42668,0
39596,0
19706,0
35368,0
17582,0
24619,1
55192,0
41254,0
41080,1
18390,0
24932,1
53319,0
11035,0
46971,0
29083,0
32375,1
47025,1
45823,0
50288,1
5055,1
48830,1
52759,0
17426,0
17295,0
56578,1
41963,0
32745,0
42282,0
32751,0
46034,0
40124,1
43804,1
47229,1
23174,0
36544,0
19399,0
55251,0
40957,0
28046,0
4342,0
9411,0
39269,0
27468,0
8899,0
34504,0
3866,1
17643,0
14125,0
9438,0
49546,0
927,1
29520,0
47049,0
42334,1
8272,1
16242,0
48343,1
6727,0
55834,0
45100,0
46078,0
4883,0
14723,1
30602,0
18547,0
35540,0
28433,1
58684,0
43446,1
36765,1
41262,1
55165,0
53496,0
30459,0
39767,0
31273,0
25472,0
51228,0
32760,1
49853,0
6970,1
24098,0
23535,0
53271,1
40299,0
19465,0
19302,1
42108,0
2506,0
53866,0
5066,1
23795,0
38147,0
14086,1
21978,0
43555,0
49309,1
28451,0
28815,0
22995,0
6802,0
49411,0
37200,0
722,1
14190,0
53503,1
12437,1
41632,0
28543,0
6630,0
12263,0
592,0
47501,0
4,1
48655,0
8002,0
42428,0
56539,1
56361,0
15209,1
21999,0
47412,0
27194,1
39522,0
40818,0
22895,1
33994,0
4866,0
56170,0
30274,0
23959,1
46484,1
43072,0
44882,0
16414,0
55661,0
21014,1
14345,0
21282,0
12701,0
20995,0
17226,0
24707,0
30222,1
48304,0
35500,1
2899,0
34810,0
323,0
145,0
37235,1
12109,1
58822,1
51938,0
32144,1
170,1
5107,0
55127,0
28333,0
18240,1
7823,0
12862,0
2549,0
52510,0
18555,1
8941,1
35054,0
9773,1
4259,0
47814,0
43997,0
11302,0
27324,0
13483,0
19739,0
43431,0
18115,0
22814,0
21979,1
28193,1
33906,1
15818,0
23851,0
4693,0
46843,1
42583,0
12096,1
50843,1
53928,0
4372,1
53397,1
53293,0
22960,0
6509,1
48242,0
41776,1
1868,0
27750,0
34372,0
24508,0
31668,1
40598,0
54239,0
53477,0
12640,0
47643,0
34269,0
33784,1
50945,1
3515,0
47600,0
37945,1
13623,0
46977,0
43013,0
18362,0
59186,0
7521,1
38769,1
25614,0
31920,0
18497,0
57726,0
55942,0
6364,1
57231,0
43276,0
58336,0
44957,0
44359,1
17327,0
2806,0
27495,0
15047,1
23079,0
43245,0
25152,0
29650,1
41624,0
30528,0
21094,0
54583,0
54616,0
49723,1
49767,1
6352,0
49219,1
32998,0
12199,0
33126,1
3111,0
57907,0
1252,0
31304,1
12100,1
36764,1
10370,0
13818,0
11015,0
57540,0
40702,0
24709,0
6131,0
49279,0
667,0
9720,0
54835,1
48752,0
46453,0
34035,0
13627,0
42167,0
32413,0
20,1
10283,0
35701,1
50414,0
55973,0
25366,1
15468,1
51561,0
32958,0
58391,0
22343,0
36596,1
28457,1
16036,0
57300,0
33466,1
38361,1
13860,0
14147,0
2670,0
31733,1
22695,0
13261,0
41910,1
43087,0
23110,0
22464,0
51706,0
15392,0
52934,0
2524,0
36614,0
7323,0
45703,1
43109,1
47758,0
55244,0
35974,1
22601,0
41265,1
36425,0
34758,0
22933,0
13010,0
26338,0
49076,0
40238,1
56893,1
4500,0
58373,0
31624,0
33779,0
28010,0
15374,0
21533,0
552,0
53134,0
12622,0
16468,1
23290,0
55860,1
47528,0
17514,1
31478,1
28499,0
23006,1
26829,0
20141,0
40754,0
37239,0
39037,0
58218,0
25158,0
29042,1
43920,0
41283,1
32946,0
21575,1
6282,0
15259,0
53962,1
39725,0
4705,1
14219,0
36176,1
34395,0
48406,0
38745,1
22992,1
7617,0
14021,0
19753,0
51202,0
33215,1
8231,0
36429,1
26951,1
2275,0
10171,1
49902,0
27189,1
43513,0
46384,0
29079,0
27998,0
55760,0
43957,1
46651,0
52422,0
15014,1
10681,0
47408,0
42975,1
44657,0
29702,0
58499,0
46996,0
55088,0
21458,0
16196,0
41505,0
28891,0
21506,1
51270,0
21363,0
10697,0
34364,1
53291,0
46665,1
24223,0
47519,1
24495,0
8793,1
56508,0
26713,1
22206,1
3114,0
34853,1
42656,0
10397,1
22399,0
33327,1
13164,1
53788,1
13604,1
39976,1
46896,0
13517,0
53262,0
29321,1
6642,0
32571,0
8476,1
28574,0
2359,0
30310,0
12991,0
8838,0
7554,0
52287,1
49525,0
22015,0
27481,0
20943,0
51042,1
2354,1
1750,0
36104,1
4615,1
55640,1
45103,0
48196,1
28541,1
49044,0
51310,1
51448,1
46243,0
1614,1
57641,0
16727,0
42514,0
5786,0
4587,0
42773,1
32682,1
24969,0
49973,1
47245,0
23231,1
36270,0
57420,1
16811,0
37871,0
9083,1
21698,0
20082,0
56311,0
44432,0
7292,0
33703,1
41713,0
7597,1
22681,1
33813,1
39921,0
18377,0
22781,0
40577,0
30368,0
13980,0
21295,0
11911,1
36672,0
1758,1
29067,0
37768,0
21042,0
46672,0
25004,1
58750,1
36164,1
48046,0
33748,0
38177,1
50131,0
21792,0
53140,1
12040,1
58629,0
11383,0
14537,0
17305,0
37767,0
47816,1
54133,0
18482,1
41045,0
20216,0
18939,0
53339,1
38663,1
47815,0
808,1
6388,1
59354,0
34478,1
4357,0
39890,0
7708,0
50345,0
48926,1
49711,0
35879,0
1298,0
48724,0
22012,0
56131,0
14684,0
55731,0
22902,1
46435,0
10534,1
23665,1
28538,0
50903,0
35440,0
16239,0
13937,1
1562,0
52496,0
12782,0
19432,0
21143,0
30484,0
48859,0
53042,0
33275,1
21697,0
51640,1
16738,1
9705,0
5742,0
48643,0
24349,0
34734,0
56146,1
8802,0
398,0
29059,0
6310,1
38483,0
30024,0
13666,0
14817,0
6086,0
55252,0
639,0
18675,0
37286,0
55335,1
35201,1
13849,1
6053,0
12705,0
41324,0
1688,0
16213,1
34469,0
12555,0
53921,0
29221,0
17246,0
47051,1
2898,0
58688,0
19548,0
31780,1
32959,0
4237,1
7969,0
25983,1
39757,0
31844,1
50658,1
50638,1
14765,0
23637,0
2305,0
12210,0
20779,1
47490,0
37778,0
56961,0
36340,0
19060,0
10378,0
50836,0
22512,0
48931,0
58602,1
53894,1
55470,1
59031,1
53859,0
21855,0
3904,1
15100,0
2347,0
53994,0
6099,1
9527,0
7,0
19252,1
12921,1
17344,0
42703,0
37501,0
22984,1
23601,0
7232,0
43654,0
21803,0
9882,0
12990,1
34635,0
11704,0
47453,1
811,0
16299,1
54651,0
20028,1
45959,1
11050,0
26948,1
30468,1
50752,1
22236,1
11000,1
470,0
10235,1
23514,1
55558,0
48295,0
12346,0
36363,1
39566,1
48683,0
13691,1
10518,0
29906,0
4716,1
30624,0
6565,0
1597,0
35369,0
16477,1
17600,1
31643,1
3219,0
8061,0
57701,0
42727,0
21854,1
6846,0
31681,1
47194,0
53768,0
35357,0
22541,0
31136,0
33210,1
31372,0
23564,1
5883,0
6982,0
27964,1
9009,0
57740,0
7860,1
58297,0
9225,1
11717,0
32991,1
12684,1
16273,0
25037,0
32814,0
34271,0
36289,0
25227,0
41357,0
28988,1
4012,0
7894,0
20638,1
49237,0
53079,1
31977,1
38959,1
16817,0
54781,0
34704,1
47807,1
24408,0
49560,1
58440,0
27221,0
9804,0
44505,0
14356,0
43270,1
26562,0
5002,1
30065,0
58489,1
23265,1
35783,0
54392,0
25939,0
57776,1
21092,1
42371,1
50974,0
7243,0
44963,0
49595,0
30187,1
2480,1
23045,1
33538,0
35846,0
10814,0
42879,0
30588,1
41557,0
5092,1
31789,1
15898,1
10148,1
20050,0
51184,0
49588,1
22997,0
21277,0
47323,1
39925,0
45513,0
2809,0
15815,0
21567,1
16711,1
5098,0
49727,0
18201,0
41026,0
24417,0
51103,0
57855,0
32156,1
34245,0
39342,1
10764,0
30045,0
19609,0
17306,0
26244,0
30989,0
567,0
28641,1
35315,1
25985,1
35070,0
12704,0
17835,0
34104,0
23582,0
48968,1
11188,1
19856,0
53872,0
20837,0
49307,1
13458,0
27196,0
49562,0
22743,0
44650,0
33178,1
55222,0
54673,0
7596,1
29909,0
53747,0
8978,0
44465,0
52813,0
15151,0
23450,0
16658,0
8907,0
879,1
29683,1
58544,0
18127,0
4124,0
40999,1
6461,0
23262,0
2674,0
46809,0
47833,0
25201,0
57117,0
4697,0
42297,0
48799,0
30993,0
46239,1
634,0
21754,0
55120,1
36688,0
34516,1
55997,0
33969,0
16890,0
59339,0
22336,0
11354,0
49441,1
21395,0
17910,1
5116,0
9376,0
34670,0
1609,0
44207,1
43248,1
2085,0
53571,1
12543,0
15658,1
24630,1
11945,0
7772,1
5173,0
14043,0
5373,0
57542,0
52916,0
4651,1
15666,0
10609,0
44415,0
44249,0
11870,0
58272,1
55927,0
7201,1
38623,0
4629,1
21572,1
14904,1
2384,0
35456,0
21522,1
38505,0
7688,1
26141,0
23434,0
42200,0
44334,0
30641,0
54599,1
46362,0
30785,0
36460,0
36749,0
37271,0
56710,0
56057,0
50424,1
4774,0
31884,0
26504,1
49571,0
53601,1
48230,0
41614,1
31634,1
4439,1
30051,0
55739,0
25073,0
31153,1
58501,0
46159,0
32393,1
55625,1
6538,1
12085,0
34026,1
44968,0
22462,0
27006,0
15794,1
37637,0
8739,1
11488,1
1132,1
2119,0
32342,0
55607,1
46710,0
19323,0
36650,0
10494,1
50746,0
21320,0
9610,0
58195,0
4359,0
31392,0
11771,0
3799,1
10939,0
54710,0
28874,0
40709,0
20564,0
3893,0
25139,0
7210,1
35476,0
38890,0
8946,0
21373,0
53324,0
983,1
55011,1
12635,0
48062,1
33239,0
56181,0
16865,0
40287,0
8706,0
22671,1
42501,0
14814,1
39647,0
25636,1
25621,0
18185,0
29721,1
5804,1
2460,0
18880,0
33285,1
12994,0
11082,0
41536,1
13588,0
5423,1
20905,0
12744,0
26937,0
18317,1
7795,0
48056,0
10145,1
1843,0
17113,0
48845,1
18258,1
43196,0
6623,0
19025,0
37276,1
34001,0
29847,0
40814,0
26485,0
13896,0
24007,0
17340,1
8047,1
23900,1
58962,1
53841,0
9351,0
22104,1
22292,1
28417,0
50069,0
59194,0
13258,1
49225,1
12867,1
35065,0
22945,0
46507,0
45106,0
57181,1
57642,1
24285,0
12727,0
21861,1
43899,0
21003,0
28141,0
19039,0
46580,0
30135,0
56584,0
48704,1
28299,1
30860,0
53349,0
46263,1
33483,1
8198,0
45257,0
53251,1
33074,1
7925,1
11324,0
3039,1
23729,0
11663,0
49261,1
30196,1
13654,1
54744,1
49450,0
56167,1
45459,1
51168,0
9468,0
1924,1
26499,1
19798,0
49975,0
36398,0
20068,1
23350,1
13090,0
30456,0
32458,1
42860,1
20314,0
58875,0
130,0
24924,1
10490,0
19919,0
23978,0
58566,1
14420,0
28645,0
58311,0
17576,1
53871,0
33176,1
34263,0
33652,1
532,1
36711,1
22241,0
39713,1
36744,1
17353,0
1074,1
36119,0
6859,1
44915,1
21626,0
18027,1
44486,1
10753,0
49096,1
27653,0
10906,1
6700,1
133,1
15873,1
52948,0
29950,1
34209,0
19157,0
10909,1
11744,1
19158,0
57385,0
23772,1
7867,0
36998,0
47300,0
53847,0
56372,0
11835,1
31134,1
51784,0
56925,0
13742,0
36308,0
5615,0
6301,1
7767,0
40984,1
1490,0
23442,0
11173,1
52538,0
58806,0
1360,0
49146,0
885,0
24189,0
30319,0
57164,0
9096,0
42323,0
3093,0
20132,1
16704,0
14651,0
46065,1
2705,1
6843,1
54997,1
42831,0
1773,0
48710,0
52984,1
46500,0
52963,0
34643,0
12242,0
10310,0
57465,0
55270,0
34903,0
23394,1
20544,0
25310,0
37680,1
10359,0
8591,1
2310,1
41749,0
40759,0
2176,0
54885,1
41474,0
39264,1
35731,0
36639,0
45910,1
1623,0
24352,0
7087,1
20224,0
34549,0
26810,0
2631,0
12401,0
25882,0
31296,0
58474,1
30021,1
7267,1
4438,0
7804,1
8867,0
45169,0
24450,1
56611,1
54855,0
50796,1
17508,1
1377,1
21830,0
53455,0
36833,0
4437,1
23230,0
5390,1
16635,0
57831,0
39032,1
4448,1
26795,0
27602,0
46765,0
33307,1
20613,1
39382,0
28588,1
202,0
13757,0
6110,0
52973,0
39889,0
41565,0
48009,0
30882,1
17915,1
6123,0
29274,0
34008,1
42968,1
55575,0
36247,0
33042,0
15810,0
54145,0
14115,0
36093,0
2482,0
37513,0
27461,1
29672,0
2394,0
23977,1
28181,1
946,0
7589,0
40484,0
16726,0
31368,0
32805,1
40135,1
30929,1
42890,0
13121,0
32585,0
45991,1
7728,1
1852,1
45930,0
39185,1
37068,0
31751,0
21467,0
57942,0
55799,1
39366,0
23126,0
43633,1
59021,0
38390,0
22498,0
14177,1
45110,1
57821,0
33,0
38756,0
45586,1
31972,1
47665,0
32534,1
26376,0
48508,1
5934,1
15843,0
22067,0
56514,0
57602,1
39624,1
34902,0
7191,0
46829,0
8817,0
3415,1
44681,0
5764,0
7080,0
3673,1
30391,0
46742,1
43033,0
20175,0
23341,0
16436,0
30946,0
52940,0
40992,0
15594,0
8958,0
30241,0
31055,0
18685,0
51373,1
45629,1
50410,1
16970,0
51001,0
24820,0
1959,0
27281,0
26927,0
2297,0
35356,0
21289,0
8771,0
42720,1
53002,1
47970,1
45165,0
32842,1
32128,0
42724,0
14600,0
9821,0
13126,0
28266,1
40162,0
29506,0
54295,0
42870,0
21538,1
19812,0
58754,0
30650,0
1147,1
51049,0
49489,0
32403,0
34157,0
3627,0
7457,0
25925,0
15892,0
37095,0
38819,0
23035,1
26462,0
31962,0
37213,0
48722,1
2585,1
800,1
13520,1
19141,1
16398,1
36552,0
30899,1
32717,0
4422,0
50705,0
28188,1
1764,1
1775,0
12637,0
12032,1
17460,0
54936,1
1359,0
40023,1
23524,0
42580,0
1823,0
46057,0
32210,1
54413,1
34783,1
18384,0
4588,1
43933,0
20760,1
57191,0
4415,0
588,0
36555,0
16163,0
16283,1
34760,0
47792,1
20666,0
16657,0
38698,0
44750,0
36127,1
29855,0
43851,0
53094,0
